ID;Nº veces alquilado
15867775;0
6970927;11
17731247;1
6354379;17
8561028;7
16614603;5
13543366;5
5553769;4
13319516;5
17826166;0
1067941;19
17604612;5
6211332;3
17577111;0
17491942;1
15254087;2
13075153;4
2498913;10
7275684;0
17912312;0
10764147;36
14643722;9
14709394;34
10845864;0
13443391;0
4838168;4
17262816;6
4715501;2
12317598;0
6746091;11
449218;168
179440;30
9603905;2
13962757;3
11082685;126
3745053;0
5982088;27
10130390;61
649752;115
6035440;0
17635759;0
17520408;0
10538337;52
7434672;157
8531782;0
1103997;153
15558149;10
10523086;49
16251548;38
4718163;182
6385318;31
2411629;0
1362727;282
12585819;20
16826113;0
8841663;74
26816;7
11038737;1
13542732;1
10533378;53
10611958;53
3310463;12
13727452;21
13726801;11
6933109;108
14142143;27
1514062;14
12059372;3
4745987;13
11467243;21
2487986;107
30711;0
15877338;12
8797005;8
8624657;0
8625597;2
5131653;1
15718797;6
18085440;0
14252126;0
13517151;20
6791031;8
15667589;0
17800528;1
7649369;101
5722288;2
5155155;97
3825317;6
5967458;15
13011124;1
3149683;25
6790249;0
14599521;3
13650411;0
6681279;0
11620957;23
9455913;10
15643107;1
10739682;23
10681493;2
11516444;11
11265928;9
14212024;15
4843011;20
9806211;4
15952143;6
1886532;1
5407775;64
479903;244
507557;6
2118445;46
1751179;1
17838351;0
17956695;0
15156420;12
360979;11
18057261;0
4361689;0
11699457;17
16138649;0
17478187;0
13820839;3
10762567;38
15783473;17
10992615;1
2397912;17
18105783;0
15490428;10
9172195;0
13932807;0
16597606;6
10082484;15
15577292;0
4544440;62
16530751;6
16954427;1
10098726;11
7545279;11
892453;7
2263645;15
8225512;165
16363458;0
7651952;10
7469234;2
16267406;0
18103263;0
7346971;1
16488267;9
17741587;0
13518810;9
16984047;3
12246459;1
17599264;1
15236268;6
4376412;19
14310370;6
13327356;8
16717472;7
6849957;10
14163700;0
11673835;7
14244804;8
11616361;8
13017262;31
1642412;62
14561710;17
15045546;17
9149015;22
6862740;22
17755642;0
17133646;0
15934090;8
12105772;0
1028662;7
11043758;26
5951980;2
2750174;7
15592994;27
12007794;7
12851319;2
9455775;56
3504295;0
3559954;35
17776165;1
9488643;0
8963605;0
96807;64
13560059;9
17886510;0
12757067;10
11619015;4
15254585;1
11208701;22
17210787;0
9958763;13
1705862;3
509011;0
4181790;28
11687495;0
4728260;12
15748097;18
874029;16
16151116;0
7327758;0
14135560;32
9144244;2
17084704;1
68473;10
12356175;18
1006879;63
5760891;0
3117748;7
6989963;3
8467562;79
2391119;101
85148;0
17002198;0
9541103;8
12749063;0
6178556;14
17132500;1
8510004;2
1562258;6
9878040;0
6969631;1
3815102;0
15835783;7
16319347;1
14700077;10
9461833;19
3901129;146
4069230;8
17231407;3
1517740;2
6758832;6
4543700;0
15901449;0
2477587;2
14870504;0
16153065;8
8298956;13
11116160;61
12530523;17
5922121;1
7812224;9
3393885;0
5507413;50
15638499;3
9964714;21
867286;28
10849742;44
9294576;0
15121216;20
10393874;0
2417867;7
15670159;0
14778088;4
10188918;4
2991910;18
14245105;0
18048189;0
15158024;15
13951241;0
11779940;12
16762192;7
16866829;0
1938258;171
15476903;32
15210318;22
3941400;1
2547928;13
7961823;64
15986517;15
3860462;2
521162;47
9204879;3
4125902;46
1310472;3
8355342;31
5564929;43
13759336;24
4418512;11
12281384;44
9234402;130
221017;21
2709856;127
14277701;0
3659946;3
18076480;0
9162205;55
7426740;46
7944109;2
12207693;50
7357264;94
4605880;69
4309709;50
16013983;1
1053180;71
10984585;83
10100106;20
14294462;13
16425132;12
15474883;18
12340504;6
2270560;0
16327716;3
12673360;0
7978267;0
13025032;0
4973451;122
13512963;30
17966623;0
492221;100
13730055;1
11877073;86
7149673;13
743650;180
17222895;1
4725879;117
12409611;34
17186995;0
13970404;11
14907807;9
18103963;0
16536486;3
13764800;31
13691348;38
13739272;33
12883473;2
14472291;0
18085277;0
14434067;36
13874329;25
9306124;67
18094168;0
5869206;123
12978259;2
17857729;0
14382400;16
16609155;0
2238962;10
4845362;1
3409752;1
3187836;0
14034116;37
14562390;1
14564015;0
16671094;0
336795;103
6674777;0
6982716;0
9267472;38
4713343;2
2583638;49
1698916;23
15540940;0
15661778;13
17071309;2
14608063;26
1990801;207
16852307;3
16228794;16
72955;7
11437556;11
16188281;19
6117776;78
12804902;45
894495;181
11788151;20
16024004;10
4472717;9
9404425;1
1758858;0
17903295;0
15016644;1
3195957;76
10721228;7
14916175;6
15896853;2
12355716;0
11259163;34
3811020;1
2964997;13
831616;36
15017291;6
2415481;0
15541927;21
14754855;9
72150;36
12226687;22
166564;25
15122527;0
13205670;13
9293003;11
11360130;4
4623978;4
5921755;0
1010349;0
16310567;0
11431887;0
10818514;1
13951394;4
3010319;37
16138742;1
13458707;12
16375662;0
5101433;67
11195364;0
14202089;0
16133363;25
3384607;235
12922107;3
17411747;4
10406664;1
8298780;38
17559974;0
18011722;0
13654025;0
252122;228
9810649;48
9692377;7
16934431;3
15137019;11
13073092;4
17823052;1
3306584;118
15864087;5
875012;6
315682;132
774148;6
4867788;74
17905255;1
15486531;35
15656331;2
6548167;27
664066;154
1121429;102
4687759;105
3542116;192
13189475;17
6009131;1
13786182;1
8514141;16
3011110;23
15006369;16
13004618;8
2580500;230
15948662;45
1762237;0
4599821;10
12901028;41
14273196;0
5223509;22
5173058;0
14798303;1
1362092;80
7128316;3
4274623;1
2241267;149
16133446;33
17215188;7
11347804;20
3810142;0
3811101;0
4301295;80
14093607;67
16329937;25
13946968;56
8424171;40
6701953;128
6012785;1
16234950;13
4667779;15
13611914;40
14136180;20
72937;3
2070887;4
3807571;18
10914345;1
8324044;1
17466006;10
11966069;12
14073453;17
6922694;0
17235126;1
3454232;0
6023704;15
6792344;5
11123242;50
146568;2
812242;25
16235237;4
7740893;5
17903468;0
15835984;12
16722468;2
13311646;13
6037661;13
4267425;21
5003332;108
13634752;0
4295344;273
12453844;82
5301455;170
5822353;42
16450772;25
1806562;112
6791765;17
15897965;1
12820273;67
9872089;12
374558;91
6713526;32
8267332;6
16715621;1
14837892;17
15343140;4
3731234;53
16649376;1
15063477;0
14495076;14
15649777;5
11438317;1
9168988;0
16169525;0
2380554;8
10795353;17
3901968;80
15153199;37
11970676;88
2319136;14
9926064;0
4723101;23
7376340;28
3048220;5
17104457;1
13732505;0
9400839;28
13094531;7
15120210;0
7023165;0
9243622;57
11618048;20
9142639;1
2954196;6
15897796;14
16514380;4
883037;269
9482284;109
11836561;3
876501;69
10031358;65
18083684;0
2769730;77
17309712;1
17976347;0
9849901;2
8959772;9
4116340;38
16011916;15
342095;23
7730180;14
4993334;1
8137242;41
13608886;34
16721196;0
11544701;0
13870366;7
10913078;71
11376922;40
14459149;12
3900316;2
7607193;42
2887584;93
11635771;52
17598996;5
12987537;37
15980141;20
982997;31
7845889;75
17735263;0
1788097;47
4599805;49
10070266;7
1061216;5
2336618;44
7085486;12
825951;9
853804;27
13797110;0
1770246;6
199016;8
11468248;1
9556123;53
1267730;118
17135642;4
15293220;7
4202780;1
6776820;7
12141250;4
16318818;0
11964085;9
16142735;1
9693103;1
9521636;0
7111834;16
4815680;45
16183900;12
11790993;15
3938824;20
17962142;0
8663494;12
8217147;0
13869223;3
14318907;4
5564461;50
4408597;3
15763419;7
6296349;2
4523822;53
17991145;0
17301555;0
15334146;0
15897830;1
3756051;2
12145984;42
15653969;26
16162365;4
2701211;20
1126038;9
12163263;25
16848849;5
3773051;59
16475865;1
16974076;4
17959795;0
17842131;0
9100244;0
15267614;12
7008764;2
6444584;23
1359967;0
9382520;5
5590765;3
5247899;0
3546056;72
11196882;0
9298370;40
17757241;0
16940561;2
678732;176
14397553;0
12922339;4
13767416;73
7400337;60
8494841;32
6465895;0
4838758;60
707232;25
3502717;39
1038453;8
16595219;0
17838288;0
18086500;0
4187183;14
7819262;0
6148816;0
16405082;34
12213770;11
11840690;7
6617196;0
7099193;4
14630298;55
13391118;2
1958643;2
10536944;16
744228;2
12366505;0
2390164;127
3849815;8
6479728;0
7435078;0
12047458;7
14983402;32
13681214;0
209780;86
8171650;7
15320242;6
17741678;0
9170237;0
2144404;24
11775239;15
16778261;0
8846414;9
16024932;0
17411395;0
13745530;8
13553635;0
8045284;5
12930203;0
12187485;14
6097996;104
11938833;5
15754743;51
607548;3
15356145;10
15724662;4
15338975;6
6937299;6
16512193;1
14510891;6
6932677;103
14652175;17
876312;27
14621566;3
4367064;67
17370243;0
17843280;0
12757970;1
11979231;2
4324679;44
11935958;3
10966215;0
17317622;0
17709864;4
17262781;13
16063713;57
15391663;3
8574496;0
17545257;0
10081378;2
13143913;99
9604509;0
12064405;8
626857;0
11981029;1
1289823;13
797667;1
13110804;8
9101331;5
16197894;13
11087060;0
16834110;0
8332789;32
3128153;1
6210928;2
9832473;0
11195732;0
6510436;0
18101200;0
14476485;23
5039601;37
9366458;0
5796515;88
3275239;0
14215593;0
5722480;102
872116;6
8237604;132
11152930;10
9017859;35
17306568;0
10848749;9
13534487;17
1537628;2
607313;12
13952963;2
7253381;16
6606462;32
16278622;0
4015291;0
6283743;105
12103786;0
8272491;35
11842081;31
728098;5
12877898;50
5402360;28
13719015;3
15894736;17
7412769;11
16358501;8
18027452;0
14319982;15
15597974;21
18027594;0
1610859;279
15802163;0
6037566;5
3187973;122
3390394;5
7186476;118
7252492;85
16985240;6
503477;3
2972351;33
7267408;98
1140757;79
10083370;20
9133617;24
17718888;0
13723799;0
13729753;22
1075890;2
17165948;1
11988717;33
1302691;202
13760928;0
17300510;3
13361113;4
1694297;3
5247934;69
15129620;23
12965344;24
970890;12
14041871;5
9876822;7
9800366;30
16530011;10
14521034;0
13360726;29
10139078;1
4132564;95
9247023;16
7124866;17
15241290;0
17630909;0
14275411;0
7762473;28
13948065;5
9546407;22
13814147;0
4893326;17
4631631;20
429306;122
15493814;23
10396624;80
16249061;1
531854;257
13389130;0
15887892;3
809554;113
6008221;84
855155;6
70059;18
1429811;2
11403886;0
1811841;27
17699019;1
13386682;1
754645;34
6592291;0
6522322;105
4761311;0
10715621;4
17689692;0
16810499;0
1617709;23
15313394;29
15292093;0
16251893;9
11255910;70
15560522;43
11691822;29
356328;173
12637783;15
6484487;151
7257216;0
8090635;106
9774134;105
15669146;0
10062701;48
17026688;11
3811675;1
17155578;0
3018492;1
11738898;11
15540959;3
15210198;5
4153874;3
8078020;4
15286211;31
6536840;20
16883258;11
8221248;11
17934425;0
6595600;0
10066686;77
16843866;1
17232881;2
779848;0
12006694;2
13742539;10
15895803;8
11360367;44
6861360;61
13985807;13
6808363;9
5705434;1
6036256;0
15480835;32
840020;55
15384948;0
17645993;0
6604413;43
14837459;0
6847753;125
14118725;0
2355635;9
7232960;84
13025609;16
8014398;0
16287474;8
16420268;2
17290793;2
13434995;17
5641371;23
17985748;0
13321359;3
14037364;0
5177690;53
5308735;3
8250589;31
13924446;23
12305067;9
13651164;0
13905060;24
3014334;28
6950087;50
378899;21
13655956;20
3162781;8
9562817;13
5112740;0
10703740;0
9292954;7
17498031;0
15864573;0
5848120;3
16393198;5
837183;80
10066055;14
57660;10
12104876;2
15197210;3
10307340;0
15195804;1
15200198;0
17961954;0
15158098;20
17745856;0
16060587;1
14847673;3
14279229;0
14113692;16
1921540;0
17810058;0
17427972;0
12376162;13
6484263;47
6244644;0
6011484;8
7084519;22
13817195;21
13978167;5
10139111;10
7672367;25
340051;108
4483457;31
15409541;2
15483258;17
11676766;14
15206279;5
13406888;25
5529425;1
6771950;14
8538244;15
17962836;0
14040803;39
14503436;0
16360940;8
17455814;0
9568177;2
13776578;1
9268665;10
8098548;21
1842456;5
14737315;0
18103045;0
15968763;2
11652752;4
16733491;6
16007786;1
15725553;13
12283551;23
13407343;2
3947887;115
756745;13
17959308;0
8936390;12
1829496;21
12968454;6
755184;1
2855904;17
17802243;3
200828;0
18100162;0
5341282;1
14060350;0
1644183;27
862752;76
9798653;44
14620786;19
14650179;17
2086594;22
15391240;0
7589854;9
4315001;3
11429939;0
9280377;0
4690776;27
499173;10
8386866;16
10765840;49
10563232;32
1847117;10
17690702;0
6229345;5
13425303;0
16767829;6
15053593;18
9952708;4
9262393;23
11435882;21
12016295;0
4831482;63
17812004;1
3590226;107
8242787;53
7358300;1
13486840;5
17481022;0
1621371;35
12793954;72
7256675;38
6435818;115
6696008;14
14234095;46
17538347;0
16907268;11
15265221;1
1307795;11
17798481;0
3334109;12
17293394;0
16755436;5
15243380;3
10064795;65
1085898;8
5053342;37
15670306;32
6097605;0
12787835;0
11128281;70
904775;127
18047647;0
12826974;0
9658656;0
14957501;23
7164589;0
4678105;20
16231496;0
1466101;1
3529902;0
13639255;1
15799872;0
1533558;8
945323;45
7401571;133
782510;4
13661694;0
17639087;3
17529938;1
4089944;12
12999503;11
9753808;1
16009859;0
4310484;48
704155;173
13614232;32
14729601;11
9542820;71
754926;35
8810426;0
16485628;2
8881201;6
2551440;72
12078264;0
14994623;8
829474;68
14701898;21
16199300;12
18105514;0
7624956;9
16746472;0
2055203;74
150123;3
7143210;42
16234096;2
17675718;0
12994760;49
7646404;0
13787946;29
12495506;38
4368945;55
3975171;84
15574315;12
3023724;23
13404843;49
5119667;150
17309640;0
15298248;40
11085836;0
4230554;66
15698668;9
6915384;39
13662913;0
15199737;23
7078703;10
17023019;4
13664323;23
13951527;29
7937267;41
4891262;148
7098216;49
5876932;49
5793085;158
17265753;3
13537738;17
10199228;96
6474593;88
4236091;12
4286165;27
15657978;0
13203744;0
12846037;1
9620796;2
13523180;28
18070772;0
17899734;0
7155428;64
3143872;80
7073032;2
11932277;10
17309179;1
5625900;5
7231856;14
8170556;12
7204642;1
16945125;0
18071804;0
15483302;0
14945353;13
16970936;8
10362376;9
17208000;1
14597062;6
13527723;20
13827516;21
7066191;9
17838023;1
5448860;58
834675;46
18066500;0
7211478;27
3753819;5
16465861;0
9922410;20
3035325;21
3771156;0
16036793;8
16210089;4
12170645;0
6852044;0
847252;52
13498924;5
15068377;8
12407364;7
4532131;2
9349064;17
17246054;4
15095781;2
17918756;0
15491094;30
4073554;20
16167189;3
18031175;0
6242663;23
14652492;21
6460139;4
7273370;11
7991072;13
17919451;0
17962303;0
14548682;41
429942;16
9762537;30
11971271;3
12732243;2
16378686;20
11584780;1
9454217;14
15475161;5
760482;42
15831324;4
17678397;0
3200176;2
15137538;6
3362113;11
625700;0
6432904;16
17475805;0
10595868;27
439272;117
4742315;2
7022536;81
6260094;56
15463715;11
14333322;7
13749639;0
13234503;0
3754554;5
17709345;0
16308537;0
12111934;2
1035906;5
345249;20
17211176;6
16713703;5
2054398;7
17082797;10
6198853;11
12180450;4
12652985;18
15630434;3
13609401;0
17018332;0
5556825;11
12595914;22
13359975;1
6697112;95
17729887;0
6415115;8
17743640;0
16091851;0
6279864;0
10604742;0
11577545;9
6247825;8
12980076;1
12255357;2
7892237;1
9903465;15
9599545;9
17277312;0
11956023;1
7214749;30
6606510;8
17726318;1
17510807;1
8858054;15
11762436;9
3163496;84
15811958;13
9172593;11
10056696;49
10693111;0
15275956;11
13989162;1
14732416;11
9001573;47
17210478;0
17329862;0
17118616;1
16924691;7
17432467;0
18037569;0
515008;8
9432806;2
780090;0
479718;14
6041881;298
7867903;73
8651758;4
14421070;5
624703;250
721870;12
5668662;82
2916976;167
6791167;23
16415755;0
4382043;14
16729034;12
3154076;33
16466310;0
17019617;6
13623143;10
11101978;48
233011;23
11604023;19
5219761;11
4552634;0
3878603;28
11314027;24
1766413;1
6003963;0
1842370;1
12020035;0
1919419;3
11164494;0
652992;1
10672444;0
2459651;15
14438745;25
10536871;5
11422525;5
4506418;12
2986063;72
10012851;1
11151016;0
2072767;1
3902325;130
15825486;3
10402250;0
5296851;5
24999;275
15189286;4
10489605;11
10090354;18
13288463;2
3166190;67
8725698;3
9219569;9
17222167;6
12998937;7
15281811;15
4566474;11
7767316;16
13202466;17
6291568;2
8169446;17
18103557;0
10465938;4
17520670;8
5725731;235
861685;27
902046;9
710156;123
16819315;1
17711802;0
607466;26
2800801;193
15122088;13
3094159;77
17249261;2
12824794;75
7168023;1
15180121;41
12914811;15
10914818;3
6308674;33
11151705;80
10585990;1
16944843;4
17133946;2
11416968;28
11093782;15
16699219;10
1006124;47
9276697;25
12812787;1
13954309;4
10809653;10
16400280;0
16867009;4
12124013;19
9604122;5
15812097;9
13646469;0
15541976;16
15881890;23
17032903;0
12037350;11
3327758;6
8886389;1
1882845;46
832102;4
12848664;3
10221165;20
16644776;8
1255014;7
6616986;11
9279599;7
10077762;8
11561829;1
4198053;4
14608191;0
15197026;3
1250842;0
17709018;0
15201024;1
17726039;2
11651607;1
2896744;4
8299565;19
15205575;8
5101881;72
368043;26
6187858;21
6234730;1
15935207;7
11571096;6
9052971;27
8793972;7
16026325;12
6469268;0
16152766;3
8404895;18
17953974;0
17962719;0
16343945;14
706835;2
15062139;6
17664224;0
6034957;0
7219514;2
17900282;2
5954131;97
11585178;42
16254614;9
892774;26
1586115;12
10071881;61
2384162;131
5374254;76
9247312;15
15209435;0
17888210;0
4138973;7
4780178;2
16313004;1
9490626;34
12245167;1
13297877;0
16077637;1
12925365;8
18039555;0
1683089;66
16809165;4
13725659;0
14245241;7
5625793;8
1541434;5
16353063;1
5187006;25
16552300;7
13992189;75
17785165;3
17099289;2
8278501;91
10761927;34
4553290;13
12927707;8
6677198;54
1039454;6
11809284;1
2019799;3
9323325;4
15275438;7
14299212;2
6080094;0
4145063;7
17120956;0
17864741;0
4118892;46
17635659;0
9116430;31
13475628;0
3985609;123
13427962;42
8510503;3
13756926;9
2977509;66
2676912;74
9523922;73
14604010;23
16433113;2
13043139;9
11080840;8
9126736;48
4974973;2
7035680;91
9445945;11
13905021;0
4748662;0
16015704;9
15609430;12
3244300;46
13828104;3
15395480;3
12528095;67
13133699;46
14348631;32
5634809;13
16007666;22
3077061;42
10269715;5
3534696;86
17487122;1
17405576;0
9292715;1
3702677;1
16542543;3
82481;99
17375880;1
10262891;0
5999942;9
11101932;10
17938845;0
17526322;0
13159454;17
7732757;49
5517924;63
406341;55
3025668;9
13864176;3
6292606;11
6164389;2
5236057;33
15593854;1
14051487;8
1014344;0
13455364;6
377151;21
10748337;0
4800438;23
11825213;5
3444692;7
12213616;0
9465802;0
18070982;0
4668122;20
17757974;0
16872328;6
11291901;1
5449152;109
15702056;36
1677459;3
11666952;0
15861395;0
3381765;14
13725564;3
821586;2
7785467;86
8266709;81
10206299;0
756257;8
743200;187
13851008;1
1172982;95
5630901;3
93100;446
2794232;37
3341348;73
1380233;116
7099188;4
4713493;0
7103562;28
17834900;1
1919606;154
803651;2
14959793;24
4015137;1
5717576;7
10989345;5
11165703;0
13799511;45
8261291;1
17468476;0
6491005;56
9307110;9
9306858;12
15827594;0
18088037;0
13823194;12
3461333;250
2355580;13
348334;91
10713362;63
129580;142
7171724;48
1163504;87
9974530;17
11432210;15
11560089;54
15999353;3
14342415;1
12607463;12
13925184;37
12196696;11
1153242;101
17733975;0
1600919;38
3869236;38
11552227;3
10667281;3
914055;57
5379550;0
15019684;16
8772923;31
16734138;6
16504551;9
14143572;16
14961893;45
1958460;0
16927088;7
3935604;0
1522608;11
5344630;103
9645285;10
16623535;2
2204989;31
13201681;15
17505209;2
566907;224
13344738;26
13536623;8
527635;35
8325731;16
7837334;139
8467431;18
3519734;25
8630834;70
13413176;28
4682401;67
2204897;13
17474153;4
7512486;65
12751825;1
17962981;0
13339554;18
17663187;4
6269995;64
17618211;0
12294685;14
747873;138
7201076;129
18087363;0
4751384;85
9107909;0
6949852;26
15206088;5
13713852;12
1890985;38
17049208;3
12822799;20
13338589;1
10822611;0
12560698;36
8660789;8
13023714;24
16926933;1
4150924;9
12843812;22
16643784;10
17855496;0
16175953;0
14867302;0
13622245;36
11423944;50
4216775;4
11916650;22
282113;139
1913353;8
9642700;48
9477197;39
7613336;13
1057560;92
16982048;17
5808385;90
13440524;18
4690740;8
17820059;3
9288851;11
14283168;18
3312444;11
6774252;2
13910447;28
17295949;0
12280112;18
12306118;24
17827034;1
801113;163
1675753;14
692855;112
15729350;8
16225750;0
9606598;63
15442250;2
15083172;14
16460617;12
17476489;0
15003303;4
1208662;112
8844082;71
13760541;4
12134149;15
6125903;112
16613138;10
4848244;32
3413016;2
980929;148
17724359;0
14737846;31
10182596;4
3727285;32
13557950;2
12079827;0
16076949;11
3428310;27
17413956;0
2635535;99
8768116;39
17713526;1
14074234;0
2704499;11
15712194;0
11452979;33
13308530;19
2087574;165
17662475;4
9210597;15
16903303;8
12749767;0
6265528;63
9836209;25
8077894;63
4247039;3
5623523;9
12395934;0
13554003;0
6869989;49
1354944;80
4340526;6
10231023;30
4381454;0
779960;73
11953807;0
17725231;0
5871896;124
17741817;0
14397804;0
14840575;11
15626449;0
14264976;6
15214994;26
12986689;37
272279;152
18094312;0
499038;43
17979887;0
13669166;2
6197333;18
15831213;2
9572020;44
13731727;87
14289750;12
12617010;41
16996567;7
5911102;95
339171;115
3939214;23
8531259;2
14562012;0
7495973;87
3632796;12
3853827;167
13553344;30
3849729;99
17569726;4
11764467;7
7879248;39
4268672;171
11312868;6
14568528;0
11106791;16
8304157;2
8758216;9
4149997;0
8377660;0
13034256;54
16342252;0
1338318;47
127819;12
17209967;7
8064467;95
14838378;5
6743322;4
154224;23
18070677;0
2971971;1
3224985;10
342952;34
17677207;2
8566978;4
15576214;8
5648433;1
16320336;30
14485245;38
588692;0
10950829;49
9557761;58
14299303;29
7065656;104
521367;42
5270749;14
12617430;14
10913494;0
7668220;16
5379424;2
1980372;77
6891918;5
15595559;22
14941259;16
11157403;0
6307779;136
18086967;0
4477908;5
15230590;15
5953662;87
14735114;47
13426816;8
3885520;61
13484201;0
13577712;3
6008086;64
10396549;81
6161577;66
1634818;1
4335989;4
5921685;6
16299295;3
16305394;0
15981682;1
14769557;1
14965685;25
13858821;1
17976417;0
9104820;9
11975069;11
11447315;6
401699;4
16733965;3
9814825;0
13582120;14
2588548;4
16425696;4
9658630;7
6013907;31
12362873;5
2554686;68
1448440;1
15529465;22
17041499;0
15277531;1
11850363;40
1795016;0
5876441;1
16550433;0
2703431;78
12271928;27
11100996;0
13873470;18
1323495;0
16887853;0
16717381;15
13558723;1
6159615;1
10697270;33
18050167;0
10149516;7
10789641;41
7540743;14
3049149;0
10084201;0
15251392;3
15174318;7
7882429;22
1894143;37
15561890;7
13662617;9
12242112;19
4718650;2
5256603;11
17050183;3
9348632;3
8591704;29
2837625;80
858176;7
746642;7
15925772;4
8245491;0
15291734;2
11684196;15
1038650;13
13526745;59
3101373;0
9740740;4
15519091;0
6139136;4
14991237;5
17207399;0
4898526;62
7736738;11
13746402;2
15629900;1
12953620;1
8143880;33
1837785;1
13195898;2
15369855;4
3460752;11
15674129;3
9982653;0
18057810;0
15446526;22
1516910;11
3107033;2
15479867;7
15306325;8
15528161;26
11692717;4
6138801;7
7304123;3
18007530;0
15405680;7
3910587;8
10359683;4
15838617;29
11550638;15
15325195;5
15407681;18
15540063;2
12337944;12
5962564;49
11099784;2
17297766;4
13136395;54
10810111;0
6517857;28
5437593;21
3112295;14
814927;24
1011033;23
7301116;36
8708735;34
1695083;109
15293222;1
7789186;12
730746;44
12933013;2
15716069;0
12399560;0
696366;18
13230860;9
431243;14
6878750;48
10716436;0
13510600;6
9804971;120
14189231;27
726951;1
9722794;11
15393032;13
9982526;70
899831;26
4078003;0
6009273;99
11686391;2
5811071;65
795472;179
9607523;46
5935568;0
12913638;62
1266877;80
17637901;0
6034544;0
11943355;24
5799058;66
2156304;27
12615428;9
12510995;59
846558;339
15032622;8
10763733;0
9286122;5
15593567;0
5440261;0
876332;66
15545376;19
11310536;0
16266865;2
17771137;0
8424079;1
7547992;25
17709613;4
11179512;22
9589778;6
17545995;0
11977959;47
9457758;10
9807907;15
14751089;0
13870496;0
16444826;0
13554456;32
6710942;22
10135594;1
15672955;0
7015422;1
9838814;19
11338776;1
1834393;14
14089330;3
8062212;104
11163235;0
17141362;4
2526782;80
17670749;0
11768012;57
15144970;11
15911020;10
17351818;1
1683393;68
17022980;3
8790080;0
2994471;123
17829874;0
3699993;0
1929145;1
16926904;0
16445203;0
16404239;1
6867439;1
13950398;25
3338005;45
18070933;0
4518901;0
8551870;36
14482236;15
3011232;27
11135042;39
4150336;0
14305002;0
5191816;0
3486570;4
17778689;0
16657013;0
7488161;32
2630840;128
17410608;6
4411068;49
7813139;75
13199475;22
17870505;0
6550665;1
12187235;16
13476439;21
14228441;7
17503081;2
2846776;83
757065;22
16670554;5
7950475;2
1266548;101
666222;118
15652003;0
15739542;3
12271450;38
2731786;30
15416800;3
3339270;0
18030238;0
15151669;20
5123133;10
11414260;11
14878194;24
12180355;4
6791509;6
5475958;76
17337052;1
7014936;7
4675111;112
11910917;76
16716492;1
11107003;21
477615;3
3491497;0
8545788;0
16478353;17
2790100;175
7696627;183
14927626;6
7830613;92
8250908;96
14214671;15
1661283;14
15456285;0
13489730;17
6411343;125
14667046;33
903707;71
16926059;3
16913075;4
13374152;0
13934903;30
8075920;2
15949926;4
15159091;28
86042;80
7153511;8
11690390;0
7852772;1
15286058;38
16924517;3
12463633;11
8804545;4
3100897;47
11855697;47
6281989;41
16928310;4
289555;132
9310534;18
7897158;42
3550163;1
9194127;29
16183251;7
13744939;6
6454937;1
7264569;88
16341482;0
13725366;1
12661597;1
14569835;1
16951308;3
11990713;68
15799533;6
17262265;9
3037882;0
15487784;33
11730431;10
7065114;17
18016377;0
1788664;30
16252699;1
14566617;0
3438672;116
11043372;54
5372333;3
1638499;2
13322947;10
17496405;3
17613328;0
10481818;47
16365115;1
2576294;109
13250021;12
17693268;0
14640364;25
13410693;0
10650757;5
2382378;79
13427710;0
16668833;6
17555105;0
1022800;24
17685180;0
17716832;0
17568038;0
6910173;1
14822090;17
12977891;2
2207832;108
493238;150
4358631;21
17853322;1
12106872;105
2157675;3
8142070;4
17328265;0
17817887;0
3641941;11
11670553;5
1797544;4
282715;35
12298555;13
18018327;0
13911480;0
1473278;14
4468550;20
7014072;4
6588575;0
3314361;5
12670680;11
1014384;1
13154539;14
1627847;113
11808208;8
15394414;1
17846666;5
13134531;19
13988505;5
12317400;19
1507142;6
5925522;22
17034643;0
5984061;0
2493546;1
13536292;11
7926565;68
15841225;9
6632434;11
1781083;4
3811518;0
3056943;74
3515468;6
5380974;72
6922595;79
17864456;1
17699457;0
13731265;32
11909947;14
1664043;0
280733;5
2354439;5
1662333;89
682651;55
15264717;40
10351875;41
1766697;5
1701472;37
13966094;8
13233904;5
7171720;3
18049992;0
17905131;3
17245074;7
13356406;46
9523095;11
17614795;0
15714106;3
6037741;20
17638811;0
12030020;21
18023378;0
17743798;0
2704829;0
12180835;8
17740268;2
16266162;0
9274383;22
8773091;24
13645994;0
17665498;0
3409277;37
15436525;7
13332033;12
11946639;3
18093642;0
4604854;47
14214995;3
5648371;1
14560920;0
7611922;15
4367426;38
14383431;13
8345256;44
17530741;3
6964546;74
6950554;94
17695580;0
11240529;36
8829046;2
15337174;1
16463307;0
13223232;6
5063931;42
12925483;94
962055;14
7374482;0
18089593;0
7505970;0
14813495;15
2487413;14
10852802;74
13792160;0
2703356;0
4155100;0
10629388;55
16715130;0
15185516;4
8348530;9
15778094;0
17958963;0
5986943;47
16377330;2
15167537;9
12984696;0
15441287;0
8127341;8
14498990;24
13074378;2
13074379;0
14259882;35
4155448;1
11551340;0
8297214;1
651603;0
1463482;92
13717362;1
17966558;0
12275887;18
13555019;3
2013367;8
12899194;11
7684727;5
17568825;0
15442110;7
6564576;0
10118816;0
5938004;12
16227589;4
7545174;6
12708217;4
16705183;16
16199847;9
13128659;24
13428024;2
4421678;102
16309813;10
6564087;37
772989;3
17955948;0
4177618;144
14620838;25
16908402;0
